ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL,Attribute 1 name,Attribute 2 name,Attribute 3 name
200543,variation,0200543-1200CM-Yes-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1195,,,,,,0100186-P,,,,,,1,,lynn-folding-dining-table-set-oak-with-drawers-and-glass-doors,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_51afa50f-a0ba-4879-80f8-175bacfd3ce7.jpg?v=1676766604,1200CM,Yes,,,,,,,,,,,,,Size,With Side Storage,
200544,variation,0200544-1400CM-No-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,795,,,,,,0100186-P,,,,,,1,,lynn-folding-dining-table-set-oak-with-drawers-and-glass-doors,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_fe6c398a-c9e8-49c5-ab43-e1f041769f56.jpg?v=1676766606,1400CM,No,,,,,,,,,,,,,Size,With Side Storage,
200545,variation,0200545-1400CM-Yes-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1295,,,,,,0100186-P,,,,,,1,,lynn-folding-dining-table-set-oak-with-drawers-and-glass-doors,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_65cbf2b4-5223-458c-963a-eb102aae6633.jpg?v=1676766608,1400CM,Yes,,,,,,,,,,,,,Size,With Side Storage,
200546,variation,0200546-1800CM-No-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,895,,,,,,0100186-P,,,,,,1,,lynn-folding-dining-table-set-oak-with-drawers-and-glass-doors,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_15dea72c-5c0a-4ff4-8cf5-4b31458d82b2.jpg?v=1676766611,1800CM,No,,,,,,,,,,,,,Size,With Side Storage,
200547,variation,0200547-1800CM-Yes-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1495,,,,,,0100186-P,,,,,,1,,lynn-folding-dining-table-set-oak-with-drawers-and-glass-doors,,1800CM,Yes,,,,,,,,,,,,,Size,With Side Storage,
200548,variation,0200548-4-none-none,,,,,,,,,taxable,,,8,5,,,0,1,1,1,,,,796,,,,,,0100187-P,,,,,,1,,costanza-marble-dining-chair-grey,,4,,,,,,,,,,,,,,Amount of Chair,,
200549,variation,0200549-6-none-none,,,,,,,,,taxable,,,7,5,,,0,1,1,1,,,,1194,,,,,,0100187-P,,,,,,1,,costanza-marble-dining-chair-grey,,6,,,,,,,,,,,,,,Amount of Chair,,
200550,variation,0200550-Medium Item-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,25,,,,,,0100188-P,,,,,,1,,cancellation-exchange-fee,,Medium Item,,,,,,,,,,,,,,First Item Size,,
200551,variation,0200551-Large Item-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,50,,,,,,0100188-P,,,,,,1,,cancellation-exchange-fee,,Large Item,,,,,,,,,,,,,,First Item Size,,
200552,variation,0200552-100cm-With Stool-none,,,,,,,,,taxable,,,10,5,,,0,1,1,1,,,,559,,,,,,0100189-P,,,,,,1,,tara-dressing-table-with-mirror-green,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_e787e003-c9c5-4ad1-bd03-6bd7bb7bdf71.jpg?v=1691451633,100cm,With Stool,,,,,,,,,,,,,Size,With Stool,
200553,variation,0200553-120cm-No Stool-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,499,,,,,,0100189-P,,,,,,1,,tara-dressing-table-with-mirror-green,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_0ec97aac-e25b-4ffe-8140-3c465462b188.jpg?v=1691451633,120cm,No Stool,,,,,,,,,,,,,Size,With Stool,
200554,variation,0200554-120cm-With Stool-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100189-P,,,,,,1,,tara-dressing-table-with-mirror-green,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_38cbc16b-9c58-42f8-81ac-79978d209745.jpg?v=1690401604,120cm,With Stool,,,,,,,,,,,,,Size,With Stool,
200555,variation,0200555-100CM-With Stool-none,,,,,,,,,taxable,,,4,5,,,0,1,1,1,,,,599,,,,,,0100190-P,,,,,,1,,tara-dressing-table-with-mirror,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_cf827bac-4305-4614-a53e-6856810d6296.jpg?v=1690909275,100CM,With Stool,,,,,,,,,,,,,Size,With Stool,
200556,variation,0200556-120CM-No Stool-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,559,,,,,,0100190-P,,,,,,1,,tara-dressing-table-with-mirror,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_b270139b-c991-4dba-971e-3d53e9919cbd.jpg?v=1690401757,120CM,No Stool,,,,,,,,,,,,,Size,With Stool,
200557,variation,0200557-120CM-With Stool-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100190-P,,,,,,1,,tara-dressing-table-with-mirror,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_87d94be9-cc92-484c-ad1c-d30dba5808ca.jpg?v=1690401757,120CM,With Stool,,,,,,,,,,,,,Size,With Stool,
200558,variation,0200558-5-none-none,,,,,,,,,taxable,,,21,5,,,0,1,1,1,,,,5,,,,,,nan-P,,,,,,1,,delivery-fee,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/smile-emoji-pop-art-line-style-icon-free-vector_a04292d8-edf0-4e2c-bcdf-6137549e9c00.jpg?v=1676766577,5,,,,,,,,,,,,,,,,
200559,variation,0200559-10-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,10,,,,,,nan-P,,,,,,1,,delivery-fee,,10,,,,,,,,,,,,,,,,
200560,variation,0200560-75-none-none,,,,,,,,,taxable,,,17,5,,,0,1,1,1,,,,75,,,,,,nan-P,,,,,,1,,delivery-fee,,75,,,,,,,,,,,,,,,,
200561,variation,0200561-Yes-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100191-P,,,,,,1,,nana-rectangular-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_71205745-a47c-488d-b18f-e5104cc26fc2.jpg?v=1676766579,Yes,,,,,,,,,,,,,,With TV Stand,,
200562,variation,0200562-Yes-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100192-P,,,,,,1,,luoluo-rectangular-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_497430cc-762a-4e9b-9854-dd9acb630ae7.jpg?v=1676766579,Yes,,,,,,,,,,,,,,With TV Stand,,
200563,variation,0200563-Yes-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100193-P,,,,,,1,,sogo-round-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_8b8d54f1-7929-453f-8097-a42041825edd.jpg?v=1676766579,Yes,,,,,,,,,,,,,,With TV Stand,,
200564,variation,0200564-Yes-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100194-P,,,,,,1,,coffee-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_7f9f84a1-66df-4b9e-add8-30c977adabb4.jpg?v=1676766562,Yes,,,,,,,,,,,,,,With TV Stand,,
200565,variation,0200565-Yes-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1299,,,,,,0100195-P,,,,,,1,,coz-regid-square-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_9a86cec6-ea51-4b76-a845-b328e621483f.jpg?v=1676766562,Yes,,,,,,,,,,,,,,With TV Stand,,
200566,variation,0200566-Yes-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1259,,,,,,0100196-P,,,,,,1,,coz-hiba-morden-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_90b4be10-2da3-4ba6-9d02-e02fe57f2d26.jpg?v=1676766562,Yes,,,,,,,,,,,,,,With TV Stand,,
200567,variation,0200567-TV Stand-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100197-P,,,,,,1,,tok-mark-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_16e43807-5e14-45f3-aaf0-b01d46a97fb7.jpg?v=1676766562,TV Stand,,,,,,,,,,,,,,Style,,
200568,variation,0200568-Side Table-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,399,,,,,,0100197-P,,,,,,1,,tok-mark-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_964f6196-eb28-4e94-952c-12e3aab0a161.jpg?v=1676766564,Side Table,,,,,,,,,,,,,,Style,,
200569,variation,0200569-Yes-none-none,,,,,,,,,taxable,,,20,5,,,0,1,1,1,,,,1299,,,,,,0100198-P,,,,,,1,,anmoo-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_fb036ed7-76c2-4f00-b8f8-42e4ddad3386.jpg?v=1676766562,Yes,,,,,,,,,,,,,,With TV Stand,,
200570,variation,0200570-Yes-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1329,,,,,,0100199-P,,,,,,1,,lechamp-coffee-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_cafd210d-165b-455d-807d-069138b79c52.jpg?v=1676766545,Yes,,,,,,,,,,,,,,With TV Stand,,
200571,variation,0200571-Coffee Table B-none-none,,,,,,,,,taxable,,,20,5,,,0,1,1,1,,,,599,,,,,,0100200-P,,,,,,1,,eden-ii-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_90a2e731-261d-4b71-820a-fd7f777d385a.jpg?v=1676766545,Coffee Table B,,,,,,,,,,,,,,Style,,
200572,variation,0200572-TV Stand-none-none,,,,,,,,,taxable,,,20,5,,,0,1,1,1,,,,699,,,,,,0100200-P,,,,,,1,,eden-ii-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_82fe9d05-7268-465a-bd0e-1eb9da7811af.jpg?v=1676766547,TV Stand,,,,,,,,,,,,,,Style,,
200573,variation,0200573-TV Stand-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100201-P,,,,,,1,,villa-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_d2fe9dcc-24f9-4f93-bbbc-9ba1ab037a57.jpg?v=1676766544,TV Stand,,,,,,,,,,,,,,Style,,
200574,variation,0200574-Side Table-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,399,,,,,,0100201-P,,,,,,1,,villa-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_10b48480-45ac-4652-a602-4726eb4cea9b.jpg?v=1676766546,Side Table,,,,,,,,,,,,,,Style,,
200575,variation,0200575-TV Stand-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,679,,,,,,0100202-P,,,,,,1,,julian-bowen-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_3_4e798973-89c8-4029-a58b-e070a76dfe59.jpg?v=1676766545,TV Stand,,,,,,,,,,,,,,Style,,
200576,variation,0200576-Sideboard-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,599,,,,,,0100202-P,,,,,,1,,julian-bowen-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_10f3e3dd-ebb7-4db0-b7da-3d063e8b779c.jpg?v=1676766547,Sideboard,,,,,,,,,,,,,,Style,,
200577,variation,0200577-Yes-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100203-P,,,,,,1,,vasagle-coffee-table-with-tv-stand-green,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_340f6282-0d58-45bc-8d34-635a6b0a5e5e.jpg?v=1676766528,Yes,,,,,,,,,,,,,,With TV Stand,,
200578,variation,0200578-TV Stand-none-none,,,,,,,,,taxable,,,19,5,,,0,1,1,1,,,,699,,,,,,0100204-P,,,,,,1,,neekor-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_5f45f5ba-a575-4f39-b691-d4daaf514e57.jpg?v=1676766528,TV Stand,,,,,,,,,,,,,,Style,,
200579,variation,0200579-Sideboard-none-none,,,,,,,,,taxable,,,150,5,,,0,1,1,1,,,,659,,,,,,0100204-P,,,,,,1,,neekor-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_74a9df1d-ad72-4bcb-be8e-01165a7e41a3.jpg?v=1676766530,Sideboard,,,,,,,,,,,,,,Style,,
200580,variation,0200580-200cm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100205-P,,,,,,1,,wohomo-living-room-table-set-coffee-table-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_da1a77d9-a62c-4baa-b460-7a6b495c1c96.jpg?v=1676766528,200cm,,,,,,,,,,,,,,With TV Stand,,
200581,variation,0200581-220cm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1399,,,,,,0100205-P,,,,,,1,,wohomo-living-room-table-set-coffee-table-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_1172b65e-bd84-4db6-8e3d-34eb95ffb78c.jpg?v=1676766530,220cm,,,,,,,,,,,,,,With TV Stand,,
200582,variation,0200582-240cm-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1499,,,,,,0100205-P,,,,,,1,,wohomo-living-room-table-set-coffee-table-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_afb4a869-ad82-4099-943b-f450311cff64.jpg?v=1676766532,240cm,,,,,,,,,,,,,,With TV Stand,,
200583,variation,0200583-200cm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1499,,,,,,0100206-P,,,,,,1,,umi-round-coffee-table-with-4-stools,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_df1c326c-9a5b-485a-a4e2-91fa978c5107.jpg?v=1676766528,200cm,,,,,,,,,,,,,,With TV Stand,,
200584,variation,0200584-220cm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1559,,,,,,0100206-P,,,,,,1,,umi-round-coffee-table-with-4-stools,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_21a2709e-3d5c-4df5-bccc-e8a7e1af1661.jpg?v=1676766531,220cm,,,,,,,,,,,,,,With TV Stand,,
200585,variation,0200585-240cm-none-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,1599,,,,,,0100206-P,,,,,,1,,umi-round-coffee-table-with-4-stools,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_2df79d9c-b01c-45c6-839c-26c217fb808d.jpg?v=1676766533,240cm,,,,,,,,,,,,,,With TV Stand,,
200586,variation,0200586-Galaxy Grey-TV Stand-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,739,,,,,,0100207-P,,,,,,1,,ohyama-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_03eaab42-3b1f-4ce0-bda7-f65c67d4f056.jpg?v=1676766528,Galaxy Grey,TV Stand,,,,,,,,,,,,,Texture,Item Option,
200587,variation,0200587-Galaxy Grey-Side Table-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,499,,,,,,0100207-P,,,,,,1,,ohyama-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_7b1ea8a6-e89e-4a84-8f81-961b50e75e52.jpg?v=1676766531,Galaxy Grey,Side Table,,,,,,,,,,,,,Texture,Item Option,
200588,variation,0200588-Contact Us-Coffee Table-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,699,,,,,,0100207-P,,,,,,1,,ohyama-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_1_495d7ba9-f5c3-4602-9aaa-a70834c4b153.jpg?v=1676766534,Contact Us,Coffee Table,,,,,,,,,,,,,Texture,Item Option,
200589,variation,0200589-Contact Us-TV Stand-none,,,,,,,,,taxable,,,15,5,,,0,1,1,1,,,,739,,,,,,0100207-P,,,,,,1,,ohyama-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_7f23c7bf-e7c8-42a7-99fa-79a4addd9913.jpg?v=1676766536,Contact Us,TV Stand,,,,,,,,,,,,,Texture,Item Option,
200590,variation,0200590-Contact Us-Side Table-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,499,,,,,,0100207-P,,,,,,1,,ohyama-living-room-table-set-coffee-table-tv-stand-side-table,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_f60ba697-c12d-4d73-b622-b1ab21f92a0d.jpg?v=1676766538,Contact Us,Side Table,,,,,,,,,,,,,Texture,Item Option,
200591,variation,0200591-TV Stand-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100208-P,,,,,,1,,rowick-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_d3a51270-acd7-4844-ad2b-adc8cf1217ff.jpg?v=1676766508,TV Stand,,,,,,,,,,,,,,Style,,
200592,variation,0200592-Sideboard-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,559,,,,,,0100208-P,,,,,,1,,rowick-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_787188c2-9d5a-4c0c-8dcf-9a5b7f78d276.jpg?v=1676766511,Sideboard,,,,,,,,,,,,,,Style,,
200593,variation,0200593-Side Table-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,359,,,,,,0100208-P,,,,,,1,,rowick-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_a2bc4293-5fd1-4392-bc67-80ad3181d8ca.jpg?v=1676766513,Side Table,,,,,,,,,,,,,,Style,,
200594,variation,0200594-Three Layer of Drawer-none-none,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,479,,,,,,0100208-P,,,,,,1,,rowick-living-room-table-set-coffee-table-tv-stand-sideboard,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_cb357305-11c9-4bc6-8c0e-7369d1e3793d.jpg?v=1676766515,Three Layer of Drawer,,,,,,,,,,,,,,Style,,
200595,variation,0200595-Black-120cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1199,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_1_52dae1db-f20b-4564-beaa-313de8e4d624.jpg?v=1676766509,Black,120cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200596,variation,0200596-Black-120cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_4_0abae5ed-619a-4c9e-88b6-20081c81b1ba.jpg?v=1676766511,Black,120cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200597,variation,0200597-Black-120cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1399,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_2_fe959b34-1428-418f-84e8-82143565f5ef.jpg?v=1676766513,Black,120cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200598,variation,0200598-Black-130cm-No,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/1_2_b7bafbbe-66aa-4a7d-aaf0-f404c8cb5965.jpg?v=1676766515,Black,130cm,No,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200599,variation,0200599-Black-130cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1239,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_7deab482-9cf8-453e-a675-efe9d2431cb3.jpg?v=1676766518,Black,130cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200600,variation,0200600-Black-130cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1339,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Black,130cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200601,variation,0200601-Black-130cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1439,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Black,130cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200602,variation,0200602-White-120cm-No,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,659,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,120cm,No,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200603,variation,0200603-White-120cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1199,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,120cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200604,variation,0200604-White-120cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,120cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200605,variation,0200605-White-120cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1399,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,120cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200606,variation,0200606-White-130cm-No,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,130cm,No,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200607,variation,0200607-White-130cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1239,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,130cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200608,variation,0200608-White-130cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1339,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,130cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200609,variation,0200609-White-130cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1439,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,White,130cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200610,variation,0200610-Grey-120cm-No,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,659,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,120cm,No,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200611,variation,0200611-Grey-120cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1199,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,120cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200612,variation,0200612-Grey-120cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1299,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,120cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200613,variation,0200613-Grey-120cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1399,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,120cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200614,variation,0200614-Grey-130cm-No,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,699,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,130cm,No,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200615,variation,0200615-Grey-130cm-180cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1239,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,130cm,180cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200616,variation,0200616-Grey-130cm-200cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1339,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,130cm,200cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200617,variation,0200617-Grey-130cm-220cm,,,,,,,,,taxable,,,0,5,,,0,1,1,1,,,,1439,,,,,,0100209-P,,,,,,1,,mahara-coffee-table-rectangular-living-room-table-with-tv-stand,,Grey,130cm,220cm,,,,,,,,,,,,Color,Size For Coffee Table,With TV Stand
200618,variation,0200618-White-TV Stand-none,,,,,,,,,taxable,,,14,5,,,0,1,1,1,,,,699,,,,,,0100210-P,,,,,,1,,vida-rectangle-coffee-table-set-gold-leg,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/2_3_878071f9-561f-4c47-8f6a-fac152639278.jpg?v=1676766509,White,TV Stand,,,,,,,,,,,,,Color,Style,
